GAME:	4/17/2011 9:37:20 AM	3540	103	2060	9	540	0	0	0	0	0	0	0	0	0
GAME:	4/17/2011 9:39:27 AM	2860	66	1320	12	720	2	160	0	0	0	0	0	0	0
GAME:	4/17/2011 9:41:34 AM	2020	70	1400	6	360	0	0	0	0	0	0	0	0	0
GAME:	4/17/2011 9:43:45 AM	940	31	620	5	300	0	0	0	0	0	0	0	0	0
GAME:	4/17/2011 9:45:51 AM	3240	92	1840	12	720	1	80	0	0	0	0	0	0	0
GAME:	4/17/2011 9:48:00 AM	2140	55	1100	8	480	0	0	0	0	0	0	0	0	0
GAME:	4/17/2011 9:50:26 AM	2980	101	2020	11	660	0	0	0	0	0	0	0	0	0
GAME:	4/17/2011 9:52:33 AM	2400	66	1320	9	540	2	160	0	0	0	0	0	0	0
GAME:	4/17/2011 9:54:41 AM	3060	75	1500	13	780	1	80	0	0	0	0	0	0	0
